config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	distance_gap	1	143977	1	1.50574932e-05	0.339026372	0.339026372	0.537113567	0.537113567	0.339026372	0.537113567	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.01	1440	0.0100015975	4.02647985	0.5875	0.00587593852	0.752083333	0.00752203477	0.339026372	0.537113567	0.248473628	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.73839481	0.539930556	0.0108003362	0.677083333	0.0135438299	0.339026372	0.537113567	0.200904183	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.05	7200	0.0500079874	3.31735561	0.505833333	0.025295707	0.627222222	0.031366121	0.339026372	0.537113567	0.166806961	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.1	14399	0.100009029	2.91092004	0.495451073	0.0495495808	0.625321203	0.0625377664	0.339026372	0.537113567	0.156424701	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.2	28796	0.200004167	2.35269802	0.448117794	0.0896254263	0.597374635	0.119477417	0.339026372	0.537113567	0.109091422	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.3	43194	0.300006251	1.94737852	0.425452609	0.127638442	0.582835579	0.174854317	0.339026372	0.537113567	0.0864262369	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.28136068	0.393254525	0.196628628	0.563683341	0.281843628	0.339026372	0.537113567	0.0542281527	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.586762831	0.36126983	0.270952999	0.549392034	0.412044979	0.339026372	0.537113567	0.0222434572	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	posterior_nearest_agreement_gap	1	143977	1	-1.23759677	0.339026372	0.339026372	0.537113567	0.537113567	0.339026372	0.537113567	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.01	1458	0.0101266174	51	0.513717421	0.0052022198	0.556927298	0.00563978969	0.339026372	0.537113567	0.174691049	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.02	2897	0.0201212694	43	0.55540214	0.0111753961	0.603037625	0.0121338825	0.339026372	0.537113567	0.216375768	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.05	7205	0.0500427152	28	0.53074254	0.0265597977	0.597501735	0.0299006091	0.339026372	0.537113567	0.191716168	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.1	14403	0.100036811	15	0.532944525	0.053314071	0.599944456	0.0600165304	0.339026372	0.537113567	0.193918153	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.2	28796	0.200004167	3	0.505417419	0.10108559	0.596645367	0.11933156	0.339026372	0.537113567	0.166391047	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.3	43194	0.300006251	2	0.444251516	0.133278232	0.576029078	0.172812324	0.339026372	0.537113567	0.105225144	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.5	71989	0.500003473	1	0.385419995	0.192711336	0.554306908	0.277155379	0.339026372	0.537113567	0.0463936225	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	0.75	107983	0.750001736	1	0.360445626	0.270334845	0.545002454	0.408752787	0.339026372	0.537113567	0.0214192534	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	n_raw	1	143977	1	1	0.339026372	0.339026372	0.537113567	0.537113567	0.339026372	0.537113567	0	1	0	0
