config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	neg_entropy	0.75	107983	0.750001736	-0.314458086	0.319855903	0.239892483	0.528203514	0.396153552	0.306389215	0.520916535	0.0134666883	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	neg_entropy	1	143977	1	-1.37455423	0.306389215	0.306389215	0.520916535	0.520916535	0.306389215	0.520916535	0	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.01	1440	0.0100015975	4.29630964	0.360416667	0.00360474242	0.765277778	0.00765400029	0.306389215	0.520916535	0.0540274517	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.02	2880	0.020003195	4.00698302	0.359027778	0.00718170263	0.682638889	0.0136549588	0.306389215	0.520916535	0.0526385628	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.05	7200	0.0500079874	3.52665854	0.402916667	0.0201490516	0.62875	0.0314425221	0.306389215	0.520916535	0.0965274517	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.1	14410	0.10008543	3.11826557	0.396738376	0.0397077311	0.579528105	0.0580023198	0.306389215	0.520916535	0.0903491612	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.2	28797	0.200011113	2.62646367	0.375282147	0.0750606	0.560440324	0.112094293	0.306389215	0.520916535	0.0688929325	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.3	43194	0.300006251	2.25420589	0.356646756	0.106996256	0.547159328	0.164151219	0.306389215	0.520916535	0.0502575415	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.5	71989	0.500003473	1.62512458	0.334578894	0.167290609	0.537220964	0.268612348	0.306389215	0.520916535	0.0281896791	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	0.75	107983	0.750001736	0.875801126	0.319022439	0.239267383	0.528333164	0.39625079	0.306389215	0.520916535	0.0126332238	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	distance_gap	1	143977	1	8.55598173e-05	0.306389215	0.306389215	0.520916535	0.520916535	0.306389215	0.520916535	0	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.01	1440	0.0100015975	4.29630964	0.360416667	0.00360474242	0.765277778	0.00765400029	0.306389215	0.520916535	0.0540274517	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.02	2880	0.020003195	4.00698302	0.359027778	0.00718170263	0.682638889	0.0136549588	0.306389215	0.520916535	0.0526385628	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.05	7200	0.0500079874	3.52665854	0.402916667	0.0201490516	0.62875	0.0314425221	0.306389215	0.520916535	0.0965274517	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.1	14410	0.10008543	3.11826557	0.396738376	0.0397077311	0.579528105	0.0580023198	0.306389215	0.520916535	0.0903491612	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.2	28797	0.200011113	2.62646367	0.375282147	0.0750606	0.560440324	0.112094293	0.306389215	0.520916535	0.0688929325	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.3	43194	0.300006251	2.25420589	0.356646756	0.106996256	0.547159328	0.164151219	0.306389215	0.520916535	0.0502575415	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.62488274	0.33452333	0.167262827	0.537179291	0.268591511	0.306389215	0.520916535	0.028134115	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.75	107987	0.750029519	0.859911085	0.319362516	0.239531314	0.528776612	0.396598068	0.306389215	0.520916535	0.0129733009	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	1	143977	1	-1.85384901	0.306389215	0.306389215	0.520916535	0.520916535	0.306389215	0.520916535	0	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.01	1458	0.0101266174	51	0.283264746	0.00286851372	0.502057613	0.00508414538	0.306389215	0.520916535	-0.0231244687	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.02	2897	0.0201212694	43	0.379357957	0.00763316363	0.542630307	0.0109184106	0.306389215	0.520916535	0.0729687416	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.05	7205	0.0500427152	28	0.430534351	0.0215451079	0.59111728	0.0295811137	0.306389215	0.520916535	0.124145136	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.1	14403	0.100036811	15	0.44830938	0.0448474409	0.595362077	0.0595581239	0.306389215	0.520916535	0.141920165	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.2	28796	0.200004167	3	0.423704681	0.084742702	0.574072788	0.11481695	0.306389215	0.520916535	0.117315466	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.3	43194	0.300006251	2	0.374403852	0.112323496	0.548803075	0.164644353	0.306389215	0.520916535	0.0680146374	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.5	71989	0.500003473	1	0.338621178	0.169311765	0.536165247	0.268084486	0.306389215	0.520916535	0.0322319633	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	0.75	107983	0.750001736	1	0.314679162	0.236009918	0.52324903	0.392437681	0.306389215	0.520916535	0.00828994752	1	0	0
p9016_pcgamma0p5_prior0p5_power4_warmup10_sep_off	n_raw	1	143977	1	1	0.306389215	0.306389215	0.520916535	0.520916535	0.306389215	0.520916535	0	1	0	0
