config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	neg_entropy	0.75	107983	0.750001736	-0.363377198	0.308567089	0.231425853	0.517340693	0.388006418	0.296526529	0.51131778	0.0120405607	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	neg_entropy	1	143977	1	-1.37724042	0.296526529	0.296526529	0.51131778	0.51131778	0.296526529	0.51131778	0	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.01	1440	0.0100015975	4.10128218	0.163194444	0.00163220514	0.329166667	0.0032921925	0.296526529	0.51131778	-0.133332084	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.02	2884	0.0200309772	3.84228611	0.183772538	0.00368114352	0.341539528	0.0068413705	0.296526529	0.51131778	-0.11275399	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.05	7199	0.0500010418	3.40292056	0.252257258	0.0126131257	0.430476455	0.0215242712	0.296526529	0.51131778	-0.0442692706	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.1	14398	0.100002084	3.01320375	0.27809418	0.0278099974	0.47062092	0.0470630726	0.296526529	0.51131778	-0.0184323488	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.2	28800	0.20003195	2.515347	0.297847222	0.0595789605	0.493055556	0.098626864	0.296526529	0.51131778	0.00132069368	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.3	43195	0.300013197	2.1334283	0.309040398	0.0927161977	0.505428869	0.151635331	0.296526529	0.51131778	0.0125138697	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.5	71989	0.500003473	1.49736699	0.31268666	0.156344416	0.514411924	0.257207748	0.296526529	0.51131778	0.0161601319	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	0.75	107984	0.750008682	0.775947655	0.307175137	0.23038402	0.515789376	0.38684651	0.296526529	0.51131778	0.0106486085	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	distance_gap	1	143977	1	3.26722827e-05	0.296526529	0.296526529	0.51131778	0.51131778	0.296526529	0.51131778	0	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.01	1440	0.0100015975	4.10128218	0.163194444	0.00163220514	0.329166667	0.0032921925	0.296526529	0.51131778	-0.133332084	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.02	2884	0.0200309772	3.84228611	0.183772538	0.00368114352	0.341539528	0.0068413705	0.296526529	0.51131778	-0.11275399	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.05	7199	0.0500010418	3.40292056	0.252257258	0.0126131257	0.430476455	0.0215242712	0.296526529	0.51131778	-0.0442692706	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.1	14398	0.100002084	3.01320375	0.27809418	0.0278099974	0.47062092	0.0470630726	0.296526529	0.51131778	-0.0184323488	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.2	28800	0.20003195	2.515347	0.297847222	0.0595789605	0.493055556	0.098626864	0.296526529	0.51131778	0.00132069368	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.3	43194	0.300006251	2.13341433	0.309024402	0.0927092522	0.505394268	0.15162144	0.296526529	0.51131778	0.012497873	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.49667671	0.312644987	0.156323579	0.514384142	0.257193857	0.296526529	0.51131778	0.0161184589	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.731393858	0.307650278	0.230738243	0.516090496	0.387068768	0.296526529	0.51131778	0.0111237497	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	posterior_nearest_agreement_gap	1	143977	1	-2.20913631	0.296526529	0.296526529	0.51131778	0.51131778	0.296526529	0.51131778	0	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.01	1458	0.0101266174	51	0.271604938	0.00275043931	0.489711934	0.00495912542	0.296526529	0.51131778	-0.0249215903	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.02	2897	0.0201212694	43	0.325163963	0.00654271168	0.50293407	0.0101196719	0.296526529	0.51131778	0.0286374342	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.05	7205	0.0500427152	28	0.357945871	0.0179125833	0.536571825	0.026851511	0.296526529	0.51131778	0.0614193424	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.1	14403	0.100036811	15	0.383253489	0.038339457	0.55023259	0.0550435139	0.296526529	0.51131778	0.0867269603	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.2	28796	0.200004167	3	0.373003195	0.0746021934	0.535456313	0.107093494	0.296526529	0.51131778	0.0764766663	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.3	43194	0.300006251	2	0.342362365	0.10271085	0.526230495	0.157872438	0.296526529	0.51131778	0.0458358366	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.5	71989	0.500003473	1	0.320757338	0.160379783	0.517717985	0.25886079	0.296526529	0.51131778	0.0242308094	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	0.75	107983	0.750001736	1	0.303390348	0.227543288	0.511487919	0.383616828	0.296526529	0.51131778	0.00686381994	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	n_raw	1	143977	1	1	0.296526529	0.296526529	0.51131778	0.51131778	0.296526529	0.51131778	0	1	0	0
