config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	neg_entropy	0.2	28796	0.200004167	-0.0248948206	0.439852757	0.0879723845	0.596437005	0.119289887	0.317870215	0.529306764	0.121982542	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	neg_entropy	0.3	43195	0.300013197	-0.0671036078	0.401643709	0.120498413	0.576270402	0.172888725	0.317870215	0.529306764	0.0837734934	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	neg_entropy	0.5	71989	0.500003473	-0.16810083	0.361624693	0.180813602	0.555959938	0.2779819	0.317870215	0.529306764	0.0437544773	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	neg_entropy	0.75	107983	0.750001736	-0.362319419	0.336904883	0.252679247	0.540955521	0.40571758	0.317870215	0.529306764	0.0190346678	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	neg_entropy	1	143977	1	-1.38281272	0.317870215	0.317870215	0.529306764	0.529306764	0.317870215	0.529306764	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.01	1441	0.010008543	3.96864648	0.272727273	0.00272960264	0.479528105	0.00479937768	0.317870215	0.529306764	-0.0451429427	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.02	2880	0.020003195	3.71266535	0.313888889	0.00627878064	0.497569444	0.0099529786	0.317870215	0.529306764	-0.00398132649	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.05	7201	0.0500149329	3.28713639	0.369948618	0.0185029553	0.56089432	0.0280530918	0.317870215	0.529306764	0.0520784029	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.1	14398	0.100002084	2.92177186	0.378663703	0.0378671593	0.575288234	0.0575300222	0.317870215	0.529306764	0.0607934879	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.2	28796	0.200004167	2.45366566	0.373732463	0.07474805	0.567127379	0.113427839	0.317870215	0.529306764	0.0558622475	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.3	43194	0.300006251	2.09892176	0.370167153	0.11105246	0.563990369	0.169200636	0.317870215	0.529306764	0.0522969375	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.5	71989	0.500003473	1.50007707	0.354401367	0.177201914	0.551153648	0.275578738	0.317870215	0.529306764	0.0365311515	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	0.75	107983	0.750001736	0.792413591	0.335062001	0.251297082	0.538482909	0.403863117	0.317870215	0.529306764	0.0171917851	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	distance_gap	1	143977	1	3.90719686e-06	0.317870215	0.317870215	0.529306764	0.529306764	0.317870215	0.529306764	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.01	1441	0.010008543	3.96864648	0.272727273	0.00272960264	0.479528105	0.00479937768	0.317870215	0.529306764	-0.0451429427	1	0	0
